Date Consolidated,Day of Transaction,Time of Transaction,CustomerID,StoreID,EmployeeID,ProductID,Amount,QTY,Cost
2/28/2018,9,12:50:13,5CJB,15,81,A1827,669.223,178,443.993
2/28/2018,4,9:30:45,7FTP,5,26,A1828,125.052,178,66.334
2/28/2018,21,15:41:34,8BFL,11,79,A1827,1369.955,178,864.197
3/31/2018,29,11:29:54,7HEB,19,119,A1828,1699.213,178,874.136
2/28/2018,2,9:30:56,2EQR,3,9,A874,201.052,178,140.464
3/31/2018,28,13:03:08,7PMC,5,29,A1822,1526.528,178,1360.147
2/28/2018,15,11:12:22,9ADE,4,28,A1823,528.3837,178,406.449
2/28/2018,8,14:15:44,5TCD,16,111,A1824,1558.106,177,1177.714
3/31/2018,30,12:21:58,7HGA,9,58,A1825,528.538,177,394.874
2/28/2018,26,11:13:57,7NPT,15,85,A1826,1695.555,177,1331.377
3/31/2018,29,9:51:02,9ADD,14,100,A1819,1829.618,177,1436.418
3/31/2018,11,11:21:15,2HKG,3,5,A874,2108.295,177,1144.343
2/28/2018,15,14:37:05,7FUF,4,32,A393,1566.951,176,814.99
2/28/2018,7,12:53:07,7FTV,8,55,A1376,1366.966,176,849.363
2/28/2018,14,10:50:39,7FKW,19,112,A1832,116.525,176,60.73
2/28/2018,20,13:52:21,2BQE,1,20,A1833,1882.095,176,1443.331
2/28/2018,6,10:13:19,5CJK,14,83,A1181,621.285,176,477.379
2/28/2018,11,16:48:24,2DGE,12,69,A1835,1392.829,176,944.367
2/28/2018,26,11:56:51,2EEW,3,20,A1836,1996.816,176,714.98
3/31/2018,22,11:59:39,7NEN,9,60,A53,1533.813,176,1401.94
2/28/2018,12,9:15:12,2EUA,1,14,A1826,1921.55,175,1433.483
2/28/2018,1,12:11:46,7FTD,5,27,A1824,1655.86,175,1138.413
2/28/2018,17,15:36:33,5CPD,14,95,A1825,832.129,175,440.034
3/31/2018,28,10:55:18,2HKH,2,3,A1826,1196.196,175,786.983
3/31/2018,26,10:56:52,7NTV,22,133,A1819,1903.653,174,1333.844
2/28/2018,17,13:33:52,7FRJ,4,38,A1820,152.126,174,93.416
3/31/2018,18,14:11:15,7NCR,22,124,A1821,191.061,174,147.166
3/31/2018,7,16:25:34,7GBF,8,49,A1822,186.555,174,87.043
3/31/2018,16,11:02:12,5TCD,18,117,A1823,1661.689,174,1111.087
3/31/2018,10,10:32:28,8BFT,17,113,A1824,1808.611,174,1439.013
2/28/2018,19,13:02:12,7FTM,8,60,A1825,1590.822,173,1439.676
3/31/2018,5,16:35:10,7MNE,7,60,A1825,1965.605,173,1483.774
3/31/2018,5,13:49:29,2EJT,2,9,A1835,1180.631,173,641.316
3/31/2018,19,17:12:21,5RAT,17,111,A1836,655.69,173,471.943
2/28/2018,16,12:10:05,7GAC,6,23,A53,163.909,173,143.601
3/31/2018,6,11:36:05,7FTT,15,98,A1826,206.103,173,110.883
2/28/2018,1,13:22:18,7NNR,21,135,A1827,1595.622,172,1044.44
2/28/2018,20,10:12:13,7BUV,22,126,A1828,1361.058,172,936.904
3/31/2018,24,12:46:48,5BTP,15,93,A874,856.301,172,340.647
3/31/2018,6,12:10:17,8CWV,14,81,A1822,538.615,172,338.13
3/31/2018,6,9:51:11,7FHQ,7,46,A1823,90.1953,172,69.381
3/31/2018,25,12:44:44,2ENA,3,13,A1824,2812.259,172,1693.308
2/28/2018,28,12:44:46,5LCQ,14,87,A1825,1743.4924,172,1341.148
2/28/2018,10,14:49:23,5BTP,13,97,A1827,574.5233,172,441.941
3/31/2018,16,11:35:47,7QVA,4,29,A1828,1306.166,171,393.977
3/31/2018,27,15:31:16,7FTR,22,126,A1832,615.056,171,336.113
2/28/2018,27,12:52:47,9ABW,5,24,A1835,1862.658,170,1461.433
3/31/2018,7,11:51:26,2HLL,1,12,A1836,158.231,170,146.097
2/28/2018,27,13:08:16,2DFL,12,68,A53,1623.329,170,874.3
3/31/2018,23,8:42:19,5HFU,15,85,A1826,351.662,170,84.8
3/31/2018,10,12:55:19,7NUV,15,90,A1827,1869.566,169,1148.439
3/31/2018,2,12:10:10,5CHW,15,100,A1828,531.31,169,408.7
3/31/2018,2,14:39:09,7MVL,13,86,A874,515.913,169,194.634
3/31/2018,19,12:40:57,9ADL,8,41,A1822,1600.055,169,1134.797
3/31/2018,25,13:53:21,2EMH,2,10,A1823,802.1897,169,617.069
2/28/2018,11,12:25:10,8DBW,20,136,A1824,2953.96,168,1811.16
2/28/2018,20,16:48:32,7FEF,21,121,A1825,1960.366,168,1438.647
2/28/2018,3,9:29:34,7NUD,25,143,A1826,1593.133,168,1160.107
2/28/2018,7,11:24:37,7FVL,16,113,A1181,1816.95,168,1400.943
2/28/2018,26,16:30:45,2HLK,1,5,A1835,253.999,167,147.443
2/28/2018,22,12:18:52,2HMM,1,15,A1836,168.235,167,107.174
2/28/2018,14,14:44:40,7FEM,5,23,A53,1289.115,166,843.461
2/28/2018,2,10:15:12,7PED,24,149,A1826,1806.803,166,1190.698
2/28/2018,7,11:59:34,2ELV,1,14,A1827,605.158,166,460.647
2/28/2018,28,17:05:34,5CLV,16,104,A1828,1563.589,166,1164.83
2/28/2018,18,8:48:17,7HEB,16,113,A874,1555.125,165,809.314
3/31/2018,14,17:25:19,9ADF,4,23,A1832,1621.012,165,1409.431
3/31/2018,10,12:20:34,7NUM,6,28,A1835,220.816,165,134.846
2/28/2018,12,15:49:18,7FJM,8,53,A1836,2936.661,165,1903.97
3/31/2018,4,11:41:03,8CUP,1,2,A53,1550.556,164,1061.174
2/28/2018,17,18:45:40,7FVA,23,148,A1826,573.7511,163,441.347
2/28/2018,28,19:19:00,9AAO,21,140,A1827,1882.981,163,1164.96
2/28/2018,28,18:10:02,2HMD,11,63,A1828,1825.262,163,1143.333
2/28/2018,7,12:01:53,5RAT,16,119,A874,662.366,163,301.173
2/28/2018,8,17:40:49,2HKG,1,17,A1822,1933.99,163,1190.31
3/31/2018,24,9:33:17,5TAB,19,104,A1823,578.4883,162,444.991
2/28/2018,1,11:16:07,8CPQ,1,11,A1824,1802.662,162,1449.479
3/31/2018,9,15:08:25,7MED,24,150,A1825,2350.535,162,634.668
2/28/2018,20,18:08:09,7FUW,23,144,A1826,1930.806,162,1039.434
3/31/2018,22,11:37:00,8BEQ,2,18,A1181,1502.312,162,1066.091
3/31/2018,13,15:20:12,5CJK,13,92,A1835,519.685,162,341.181
3/31/2018,8,15:37:26,8BLW,9,41,A1836,255.351,161,160.968
2/28/2018,5,11:33:15,7HFD,6,38,A53,1305.631,161,1134.301
2/28/2018,13,12:56:12,2ENA,3,20,A1826,2369.19,161,877.36
3/31/2018,10,14:02:00,8CWG,4,28,A1827,1659.565,160,1178.388
3/31/2018,14,13:43:39,2HKW,1,19,A1828,1318.838,160,944.747
2/28/2018,21,15:08:44,7NTV,22,133,A1827,1550.929,160,1430.44
2/28/2018,13,15:05:35,5HFU,14,97,A1828,350.388,160,79.93
2/28/2018,2,14:59:38,7HGA,7,51,A874,656.056,159,334.334
3/31/2018,10,14:59:43,2ELV,2,3,A1822,961.199,159,333.763
3/31/2018,26,12:44:13,2EHV,2,20,A1823,1526.039,159,1138.409
2/28/2018,23,17:22:21,5TBK,16,109,A1824,1526.821,159,1094.336
2/28/2018,26,12:57:43,7NDK,5,36,A1825,1165.298,159,713.71
2/28/2018,7,9:55:15,8CLJ,13,82,A1826,931.659,159,633.003
3/31/2018,16,15:16:33,2HMD,11,79,A1819,1599.626,158,1134.36
3/31/2018,11,16:28:43,2HLK,1,13,A874,262.065,158,134.673
2/28/2018,6,14:31:05,7BWH,21,131,A393,1388.355,158,1113.111
3/31/2018,24,8:56:31,5CQD,19,102,A1376,693.226,158,384.379
3/31/2018,20,12:40:01,8BLW,9,56,A1832,1585.526,157,1137.73
2/28/2018,27,15:31:54,5NHB,14,94,A1833,1586.13,157,1084.87
3/31/2018,31,14:26:18,7FEQ,4,35,A1181,1566.163,157,843.844
3/31/2018,18,14:11:32,5TEB,17,114,A1835,1655.151,157,1106.134
3/31/2018,16,18:02:12,8BKQ,4,30,A1836,259.361,157,131.633
2/28/2018,6,10:15:52,8BLW,8,56,A53,265.699,156,163.303
3/31/2018,22,12:20:11,8BLT,5,23,A1826,1512.909,156,1110.346
3/31/2018,10,9:49:38,2EGU,3,20,A1824,1805.866,156,1143.694
2/28/2018,22,17:20:47,2EJT,3,1,A1825,1015.626,156,339.17
3/31/2018,19,10:29:41,7NKR,21,137,A1826,2585.805,156,1637.316
3/31/2018,1,13:54:38,2ERB,12,73,A1819,556.669,156,143.76
2/28/2018,26,10:38:54,7MNE,7,57,A1820,1552.695,156,1168.306
2/28/2018,25,14:22:04,7MWD,4,27,A1821,1185.855,156,109.964
2/28/2018,5,12:38:53,2HKH,2,18,A1822,1055.812,155,709.664
2/28/2018,2,11:46:55,2HKH,3,17,A1823,688.021,155,444.406
3/31/2018,27,12:11:01,7JNP,21,133,A1824,1623.082,155,1109.479
2/28/2018,9,13:46:01,5BTP,14,86,A1825,559.369,155,473.473
2/28/2018,28,16:17:55,8BDK,21,129,A1825,1280.893,155,814.494
3/31/2018,6,14:52:55,8BLG,25,145,A1835,190.112,155,143.641
2/28/2018,4,13:36:30,7NMQ,23,141,A1836,681.102,154,347.394
3/31/2018,12,18:13:29,5CKU,14,85,A53,1512.229,154,1093.048
2/28/2018,24,8:41:08,7MRN,5,37,A1826,1606.515,154,874.963
2/28/2018,13,11:58:14,7DRA,13,83,A1827,1528.669,154,1111.939
3/31/2018,2,17:41:31,2HLK,2,5,A1828,259.925,154,136.663
3/31/2018,23,15:01:54,7NPN,5,32,A874,531.668,154,493.368
2/28/2018,16,14:43:11,8BFT,17,106,A1822,1611.611,153,1104.493
2/28/2018,11,13:11:20,7NUC,23,142,A1823,552.101,153,434.6
3/31/2018,8,10:11:06,8BAD,9,48,A1824,522.314,153,401.78
2/28/2018,5,18:34:16,5TEB,19,102,A1825,1660.89,153,1083.833
2/28/2018,20,8:55:23,8CWK,2,20,A1827,1066.392,153,364.849
2/28/2018,19,12:34:55,8BLW,9,50,A1828,1620.566,152,1113.383
3/31/2018,14,17:30:48,2EKT,3,20,A1832,1661.932,152,993.919
2/28/2018,21,16:11:07,7PMC,5,27,A1835,1669.551,152,1134.184
3/31/2018,29,11:19:50,7NPN,4,23,A1836,1062.123,152,660.381
3/31/2018,31,9:21:21,7FED,4,39,A53,255.656,152,130.96
2/28/2018,10,15:56:54,7NUM,6,40,A1826,202.268,151,144.443
2/28/2018,3,9:48:15,7NJF,23,141,A1827,1551.33,151,1108.018
2/28/2018,26,10:34:32,2HLL,1,16,A1828,525.521,150,343.887
3/31/2018,31,11:31:07,5LAT,15,99,A874,591.995,150,439.943
3/31/2018,28,16:50:48,5CLW,15,100,A1822,226.66,149,103.389
3/31/2018,16,15:32:01,5TFQ,16,120,A1823,1662.691,149,1016.376
3/31/2018,31,8:57:16,5RAW,18,120,A1824,835.563,149,377.948
3/31/2018,9,11:40:41,5RAH,18,106,A1825,1566.516,149,1186.163
3/31/2018,23,12:35:15,7NPR,5,34,A1826,200.552,148,133.636
3/31/2018,7,10:50:49,7NUA,8,48,A1181,390.292,148,84.737
2/28/2018,27,10:25:03,7KGJ,23,147,A1835,185.295,148,140.03
2/28/2018,26,15:07:18,8BEU,3,2,A1836,1363.265,148,933.349
3/31/2018,23,14:39:02,2ETT,3,15,A53,553.652,148,476.633
2/28/2018,19,17:35:17,7FTR,22,124,A1826,526.131,148,303.097
2/28/2018,22,16:25:44,8CTN,24,144,A1827,1398.182,147,1013.644
2/28/2018,5,16:41:13,5LBH,13,90,A1828,1666.025,147,791.614
3/31/2018,2,12:11:01,7MAH,4,29,A874,116.665,147,63.674
3/31/2018,6,11:26:32,7FJM,7,51,A1832,6869.662,147,4189.07
2/28/2018,2,17:56:32,8BKQ,6,29,A1835,328.653,147,139.393
3/31/2018,13,8:35:40,7NUA,7,48,A1836,1655.06,147,1036.913
2/28/2018,14,13:06:04,2EHV,1,10,A53,1615.291,147,1068.838
3/31/2018,19,15:30:08,2HMR,2,2,A1826,152.606,147,104.99
3/31/2018,21,13:49:09,9AAK,20,139,A1827,1802.361,146,774.483
2/28/2018,13,14:39:46,8CWW,10,63,A1828,1653.915,146,973.687
3/31/2018,27,17:45:42,7MRP,4,27,A874,1059.556,146,133.994
2/28/2018,17,9:09:43,7HGA,7,57,A1822,161.62,146,79.377
3/31/2018,27,16:06:24,5CQE,15,84,A1823,832.863,146,647.361
3/31/2018,16,12:12:58,5LDA,11,78,A1824,1601.629,146,970.9
2/28/2018,5,12:33:43,7NEN,7,59,A1825,1255.509,146,1134.487
2/28/2018,16,14:49:39,7FEQ,6,35,A1826,1626.538,146,734.178
2/28/2018,12,17:29:10,5CQE,13,90,A1181,831.506,146,646.703
3/31/2018,12,14:55:43,2EFV,2,4,A1835,503.61,146,467.444
2/28/2018,15,17:52:07,2HKH,2,4,A1836,602.865,145,436.411
3/31/2018,6,16:23:04,5CJK,14,95,A53,280.626,145,130.63
2/28/2018,4,11:40:47,7NCC,22,121,A1826,260.313,145,131.748
2/28/2018,24,13:41:20,2EGU,1,11,A1827,1685.662,145,1087.847
3/31/2018,7,13:26:39,5BBC,13,83,A1828,1610.539,145,986.446
2/28/2018,21,14:36:58,5TAB,18,105,A1827,225.095,145,164.406
2/28/2018,4,16:24:12,7NBE,15,99,A1828,1560.815,145,993.784
2/28/2018,8,9:24:08,7JNP,20,138,A874,1518.358,144,1037.403
3/31/2018,19,9:30:44,7NCK,4,29,A1822,561.505,144,433.73
2/28/2018,28,11:04:57,9ADL,7,52,A1823,1159.01,144,934.647
3/31/2018,5,15:10:02,2ENA,1,13,A1824,955.868,144,849.796
3/31/2018,19,9:03:24,9AAV,21,126,A1825,1569.828,144,1038.476
2/28/2018,17,14:12:17,8BEQ,1,19,A1826,1522.913,144,997.133
3/31/2018,11,12:57:00,6BJR,20,133,A1819,565.1139,144,434.703
3/31/2018,23,10:25:16,7FJM,7,55,A874,6066.35,143,3041.1
2/28/2018,14,12:36:43,2EGT,11,67,A393,1651.956,143,1068.306
3/31/2018,18,16:04:17,7QWL,14,90,A1376,1530.619,143,838.431
2/28/2018,27,13:10:43,5MHH,18,103,A1832,1855.693,143,989.314
2/28/2018,9,9:37:57,2ENA,3,3,A1833,1855.111,143,1174.886
3/31/2018,18,14:08:53,2ENA,2,20,A1181,1851.153,143,1131.344
2/28/2018,26,12:56:26,5RAQ,16,114,A1835,1263.065,142,936.943
2/28/2018,2,16:45:27,7MED,24,146,A1836,2086.852,142,331.337
3/31/2018,28,11:58:22,7PUW,7,49,A53,1535.506,142,469.893
2/28/2018,13,13:37:11,5MAJ,19,101,A1826,1869.558,142,971.987
3/31/2018,15,15:12:16,7EKW,8,55,A1824,1565.962,142,1061.174
3/31/2018,5,13:40:26,8CTN,25,145,A1825,1659.569,142,970.733
3/31/2018,1,10:07:02,8BEU,2,4,A1826,1290.536,142,894.671
3/31/2018,24,16:48:18,7FLD,7,52,A1819,1286.616,142,1116.341
3/31/2018,29,10:23:36,7FVA,25,144,A1820,615.965,142,186.991
2/28/2018,18,12:23:32,2ENA,2,11,A1821,2361.393,141,1444.313
3/31/2018,12,10:23:36,7FWU,22,138,A1822,626.01,141,409.401
2/28/2018,10,19:10:35,7QVA,6,22,A1823,1035.269,141,490.368
2/28/2018,17,13:29:04,5CLW,13,92,A1824,201.282,141,98.467
3/31/2018,24,14:56:20,7FJV,9,56,A1825,1352.996,141,977.66
3/31/2018,14,16:19:40,5RAH,18,102,A1825,1556.533,141,979.883
2/28/2018,20,16:34:20,7QWL,13,87,A1835,1565.068,141,691.003
3/31/2018,23,15:06:39,7NUC,25,141,A1836,510.628,140,401.33
3/31/2018,29,11:25:43,5FUU,13,88,A53,690.259,140,463.334
3/31/2018,2,12:24:50,2ENA,2,11,A1826,2309.682,140,804.733
3/31/2018,16,16:31:40,7FKP,20,122,A1827,950.383,140,374.633
2/28/2018,5,12:10:02,5RAW,17,114,A1828,589.16,140,339.77
2/28/2018,7,12:03:49,8BAD,7,58,A874,183.5,140,177.636
3/31/2018,23,12:24:30,8DBJ,9,49,A1822,653.983,140,461.96
3/31/2018,19,12:55:08,5MHH,16,108,A1823,1825.633,139,963.434
2/28/2018,23,13:06:37,8CWG,4,31,A1824,1626.986,139,1011.809
2/28/2018,28,9:36:54,7FNP,7,52,A1825,438.1,139,337
3/31/2018,20,13:27:18,7GAE,22,122,A1827,1591.033,139,806.331
2/28/2018,8,11:26:27,9ADF,6,40,A1828,1382.256,139,1031.938
2/28/2018,11,11:50:07,5CKU,13,89,A1832,1359.536,139,981.804
2/28/2018,7,11:56:59,2HKQ,10,69,A1835,626.53,139,364.14
2/28/2018,27,10:30:23,7KAF,8,46,A1836,1565.651,139,1018.713
3/31/2018,12,12:11:20,9ABY,25,146,A53,1515.558,139,1013.444
3/31/2018,22,11:11:01,7ELV,25,145,A1826,1880.693,139,1006.483
3/31/2018,29,10:24:53,5LBE,13,90,A1827,650.52,138,179.676
3/31/2018,23,18:57:09,2EUA,1,8,A1828,151.623,138,93.484
2/28/2018,11,12:05:45,5CQA,13,93,A874,560.855,138,138.607
2/28/2018,6,11:35:28,2ELV,1,15,A1822,819.058,138,463.464
3/31/2018,9,14:17:38,5LCJ,15,87,A1823,1808.033,138,934.889
2/28/2018,6,10:38:10,2HLL,3,12,A1824,155.68,138,104.446
2/28/2018,3,11:39:16,7FED,4,21,A1825,250.15,137,134.018
3/31/2018,20,11:41:33,8DBJ,8,59,A1826,982.02,137,604.163
3/31/2018,31,14:32:54,2EFD,12,64,A1181,618.9417,137,476.109
2/28/2018,13,12:30:51,2HMD,10,61,A1835,1189.621,137,744.934
2/28/2018,15,7:57:20,5CHW,14,98,A1836,252.663,137,133.946
3/31/2018,27,15:40:59,2HKP,2,7,A53,1582.552,137,844.147
3/31/2018,7,16:36:26,7FJM,7,43,A1826,650.563,137,411.349
2/28/2018,9,13:03:32,2HKW,3,15,A1827,1086.322,137,866.043
3/31/2018,3,12:00:26,7NAJ,7,51,A1828,359.258,137,93.64
2/28/2018,28,15:21:16,7FNP,8,46,A874,130.322,136,44.404
2/28/2018,24,17:54:40,2ERD,1,1,A1832,1283.53,136,680.3
2/28/2018,16,14:53:21,2EUJ,12,61,A1835,965.311,136,438.363
2/28/2018,28,13:16:46,7FWU,22,129,A1836,598.965,136,374.619
2/28/2018,1,16:51:09,2EFD,11,64,A53,655.36,136,438
3/31/2018,27,14:38:31,7MRP,5,35,A1826,1363.056,136,717.988
2/28/2018,13,13:16:11,8CUP,2,9,A1827,1306.65,136,889.434
3/31/2018,8,16:06:06,5LCH,14,85,A1828,1580.635,136,938.378
2/28/2018,20,9:32:33,5LCH,15,93,A874,1555.826,136,936.996
2/28/2018,26,11:20:41,7FHQ,8,57,A1822,59.561,136,44.898
2/28/2018,16,17:01:59,7FJM,9,48,A1823,6183.828,135,1934.144
3/31/2018,22,13:28:38,8CWV,14,89,A1824,605.516,135,443.446
3/31/2018,10,17:02:10,7FTV,7,55,A1825,625.619,135,384.73
2/28/2018,4,13:15:30,2HMR,2,6,A1826,155.261,135,93.334
3/31/2018,2,15:29:08,7MTL,4,28,A1181,936.935,134,474.708
3/31/2018,17,10:03:31,7KAF,8,59,A1835,1501.505,134,987.313
3/31/2018,8,12:33:21,7NKT,4,34,A1836,1099.936,134,383.038
3/31/2018,5,18:15:35,7NAK,7,48,A53,681.58,134,418.46
3/31/2018,10,11:33:09,2HKQ,11,71,A1826,611.38,134,346.346
3/31/2018,18,15:34:02,8DAD,6,26,A1827,1386.855,134,961.646
2/28/2018,13,9:21:27,7NUA,7,41,A1828,1668.95,134,948.644
2/28/2018,10,13:17:33,2EUA,3,10,A1827,165.065,134,93.399
2/28/2018,22,10:09:30,8BBC,20,126,A1828,168.915,133,90.344
2/28/2018,12,17:30:27,7NCK,4,22,A874,695.666,133,416.61
3/31/2018,25,10:55:37,5LBC,15,88,A1822,1651.258,133,943.633
3/31/2018,18,14:17:29,7NBE,13,93,A1823,165.593,133,99.374
2/28/2018,26,9:19:11,6BJR,21,124,A1824,534.5197,133,411.169
3/31/2018,11,10:52:05,8BEV,1,7,A1825,1192.109,133,814.619
3/31/2018,15,11:54:49,5CHM,14,83,A1826,666.505,133,483.41
2/28/2018,18,14:02:11,7NPR,6,37,A1819,153.565,133,116.431
3/31/2018,23,14:08:21,9ADI,9,48,A874,531.993,133,344.894
2/28/2018,4,9:59:37,7NTP,4,40,A393,1265.631,132,787.333
2/28/2018,18,18:44:17,7NUA,8,42,A1376,365.623,132,73.433
3/31/2018,25,13:36:52,2ENA,1,13,A1832,885.239,132,440.433
2/28/2018,9,13:43:59,8BLT,4,39,A1833,1652.221,132,933.38
3/31/2018,23,15:31:10,5RAH,18,110,A1181,219.615,132,100.871
3/31/2018,13,10:56:34,8BMM,14,93,A1835,1360.269,131,618.341
3/31/2018,3,16:14:42,8BLW,8,41,A1836,555.282,131,433.846
2/28/2018,9,17:16:30,2EKT,3,19,A53,1281.936,131,948.407
3/31/2018,31,12:10:02,8CTJ,15,82,A1826,658.162,131,449.603
2/28/2018,28,15:59:19,9ACB,6,40,A1824,150.128,130,94.197
2/28/2018,3,14:19:14,5TFQ,17,104,A1825,1656.506,130,999.198
2/28/2018,21,12:44:37,7FWU,22,131,A1826,1652.681,130,710.184
3/31/2018,19,12:12:17,7NCC,22,132,A1819,326.665,130,189.474
3/31/2018,21,15:48:34,5LBK,15,86,A1820,659.122,130,71.933
2/28/2018,27,14:15:38,7MRV,20,127,A1821,1626.6,130,844.647
3/31/2018,6,14:45:30,5CJK,13,81,A1822,513.013,130,498.338
2/28/2018,22,9:30:24,8CWV,13,92,A1823,613.051,130,464.4
3/31/2018,27,18:37:27,8BBC,21,127,A1824,163.621,130,89.464
3/31/2018,18,11:18:04,2EUJ,10,75,A1825,368.839,130,198.307
2/28/2018,11,11:32:00,5CRM,14,98,A1825,136.05,129,104.403
2/28/2018,3,13:24:52,7FVA,23,150,A1835,566.608,129,171.663
3/31/2018,5,15:39:37,7NUD,25,148,A1836,526.525,129,334.093
2/28/2018,20,12:43:40,5FUU,15,93,A53,551.583,129,444.791
2/28/2018,8,17:35:53,9AAK,21,124,A1826,1551.351,129,669.691
3/31/2018,9,14:37:24,7HGA,9,51,A1827,535.862,129,433.181
3/31/2018,19,12:36:16,5TAR,19,116,A1828,653.953,129,383.3
2/28/2018,11,11:24:27,5LBE,14,85,A874,603.3,128,343.104
2/28/2018,4,16:02:31,8CMN,4,28,A1822,1352.522,128,934.408
3/31/2018,24,13:28:06,7FWU,20,139,A1823,1501.601,128,693.148
3/31/2018,1,9:51:13,7FKA,15,89,A1824,115.891,128,113.734
3/31/2018,28,12:01:46,7NLP,8,45,A1825,1366.663,128,884.407
2/28/2018,5,15:16:50,7NUD,23,148,A1827,685.1,128,319.364
3/31/2018,7,10:51:33,5CTU,18,101,A1828,556.215,128,417.184
2/28/2018,17,12:19:15,5LAT,15,89,A1832,511.501,127,443.74
3/31/2018,31,14:55:14,2HLG,11,61,A1835,1108.696,127,666.73
2/28/2018,7,10:38:42,5LBB,14,82,A1836,1321.369,127,913.71
3/31/2018,12,18:56:10,8DBD,4,21,A53,1326.229,127,878.494
3/31/2018,15,17:06:38,5LBR,13,90,A1826,585.119,127,493.63
3/31/2018,31,12:45:17,2BTK,3,13,A1827,665.262,127,343.41
3/31/2018,14,10:49:41,8BMQ,19,117,A1828,1506.062,127,1189.608
3/31/2018,17,15:07:13,8CMN,5,31,A874,1368.512,127,930.333
3/31/2018,30,10:46:04,5CPV,13,85,A1822,563.623,127,444.139
2/28/2018,4,16:53:43,7NPN,5,38,A1823,931.353,126,398.479
3/31/2018,23,10:24:52,8CWK,1,9,A1824,8229.5291,126,6330.407
3/31/2018,27,11:38:24,7PED,24,147,A1825,526.31,126,164.34
2/28/2018,12,17:51:17,7FLL,15,89,A1826,1363.5,126,944.349
2/28/2018,4,9:35:55,5CJK,13,96,A1181,608.215,126,491.443
3/31/2018,24,12:33:10,2ENA,2,19,A1835,2161.818,126,1404.103
2/28/2018,18,12:41:01,5RAH,17,118,A1836,1693.501,126,1019.611
2/28/2018,2,12:04:39,2HLT,2,9,A53,136.952,126,80.836
2/28/2018,26,16:48:11,7FTT,14,86,A1826,168.991,126,39.341
3/31/2018,10,12:19:57,5BBC,15,98,A1827,665.658,126,180.878
3/31/2018,16,9:31:10,7NVJ,8,51,A1828,1709.4649,125,1314.973
2/28/2018,13,12:11:21,7FTV,8,56,A874,559.221,125,330.193
3/31/2018,22,13:18:45,2HKH,3,11,A1832,1666.103,125,676.304
3/31/2018,5,15:12:22,2ELV,3,13,A1835,511.985,125,476.803
3/31/2018,8,13:51:20,5LBK,14,93,A1836,693.956,125,143.1
3/31/2018,3,14:06:33,5CJB,14,87,A53,656.039,125,484.413
3/31/2018,20,14:03:18,5CRM,15,87,A1826,139.686,124,101.484
2/28/2018,14,13:22:34,8DAD,5,38,A1827,1286.958,124,889.941
3/31/2018,21,11:46:59,5LBG,15,96,A1828,691.198,124,433.644
3/31/2018,26,13:35:42,2EUE,11,78,A874,571.74,124,439.8
2/28/2018,17,11:03:20,2HLK,1,14,A1822,236.803,124,147.961
2/28/2018,21,9:55:09,9ADD,15,95,A1823,1291.331,124,884.186
2/28/2018,19,15:33:31,7NAJ,9,49,A1824,326.805,124,86.43
2/28/2018,7,12:20:52,7FTR,22,124,A1825,1635.899,123,878.34
3/31/2018,18,9:44:29,7CNJ,6,36,A1826,666.322,123,360.349
3/31/2018,28,11:20:53,2HLT,1,5,A1181,132.082,123,79.019
2/28/2018,20,12:48:29,9ABY,25,148,A1835,1365.625,123,908.334
3/31/2018,31,16:08:31,2ELV,1,5,A1836,6055.11,123,3074.974
2/28/2018,27,9:18:18,2EFD,10,73,A53,582.8329,122,448.333
3/31/2018,22,13:02:12,9ADJ,5,27,A1826,1089.565,122,676.338
3/31/2018,22,13:22:58,7NTP,6,32,A1827,1196.056,122,737.137
3/31/2018,10,11:22:07,7FVA,24,148,A1828,528.5,122,464.09
2/28/2018,16,13:35:01,7MTL,5,31,A1827,850.501,122,449.333
2/28/2018,11,14:29:54,7NUB,9,44,A1828,561.583,122,447.434
3/31/2018,9,12:47:04,6CUA,6,21,A874,359.608,122,193.344
2/28/2018,1,10:36:27,5LDA,10,75,A1822,1326.656,122,803.983
3/31/2018,28,9:56:33,2ECR,3,19,A1823,690.089,122,409.76
3/31/2018,31,9:49:16,7PED,23,144,A1824,661.86,121,189.79
3/31/2018,12,10:26:41,2ETN,11,75,A1825,1058.033,121,847.748
3/31/2018,24,15:31:56,2EPK,1,8,A1826,1566.263,121,739.44
2/28/2018,5,12:54:20,8BMM,13,98,A1819,1235.816,121,369.917
2/28/2018,25,12:58:26,7HGA,8,42,A874,506.155,121,409.467
2/28/2018,10,10:02:19,8CTJ,15,83,A393,666.108,121,447.07
3/31/2018,26,17:55:40,7FTR,22,138,A1376,1608.61,121,861.167
2/28/2018,16,11:34:44,5CJK,13,82,A1832,661.163,121,464.013
3/31/2018,29,11:08:50,2EML,3,4,A1833,1119.651,121,914.744
3/31/2018,9,15:29:19,7KGJ,24,142,A1181,168.355,121,107.994
3/31/2018,15,11:40:39,7FEQ,6,36,A1835,216.981,120,116.374
2/28/2018,15,12:20:20,7FJV,8,49,A1836,1156.062,120,849.891
3/31/2018,13,17:12:26,5CJK,14,93,A53,265.165,120,119.073
2/28/2018,28,13:23:41,9AAV,21,122,A1826,1262.923,119,860.634
2/28/2018,16,18:57:19,7PUW,8,57,A1826,1289.951,119,883.781
2/28/2018,14,16:24:55,8DBJ,7,46,A1819,561.85,119,333.846
2/28/2018,25,17:30:02,5CQD,18,106,A874,523.536,119,488.107
